State,County,Name,Year,Total,Native,Foreign-born,Percent Foreign-born
Missouri,Jefferson County,"Jefferson County, Missouri",2012,220209.0,217827.0,2382.0,1.0816996580521232
Missouri,Platte County,"Platte County, Missouri",2012,92054.0,88550.0,3504.0,3.8064614248158692
Missouri,St. Charles County,"St. Charles County, Missouri",2012,368666.0,354181.0,14485.0,3.9290306130752497
Missouri,St. Francois County,"St. Francois County, Missouri",2012,65917.0,65438.0,479.0,0.7266714201192409
Missouri,St. Louis County,"St. Louis County, Missouri",2012,1000438.0,928099.0,72339.0,7.2307329389727295
Missouri,St. Louis city,"St. Louis city, Missouri",2012,318172.0,298959.0,19213.0,6.038557761210917
Montana,Cascade County,"Cascade County, Montana",2012,81723.0,80165.0,1558.0,1.9064400474774545
Montana,Flathead County,"Flathead County, Montana",2012,91633.0,89864.0,1769.0,1.9305272118123384
Montana,Gallatin County,"Gallatin County, Montana",2012,92614.0,90097.0,2517.0,2.7177316604401063
Montana,Missoula County,"Missoula County, Montana",2012,110977.0,108290.0,2687.0,2.4212224154554547
Montana,Yellowstone County,"Yellowstone County, Montana",2012,151882.0,149641.0,2241.0,1.4754875495450415
Nebraska,Douglas County,"Douglas County, Nebraska",2012,531265.0,483099.0,48166.0,9.066285187241773
Nebraska,Lancaster County,"Lancaster County, Nebraska",2012,293407.0,274252.0,19155.0,6.52847409911829
Nebraska,Sarpy County,"Sarpy County, Nebraska",2012,165853.0,157358.0,8495.0,5.122005631492948
Nevada,Clark County,"Clark County, Nevada",2012,2000759.0,1564722.0,436037.0,21.793579336641745
Nevada,Washoe County,"Washoe County, Nevada",2012,429908.0,362922.0,66986.0,15.58147324543856
New Hampshire,Cheshire County,"Cheshire County, New Hampshire",2012,76851.0,74944.0,1907.0,2.4814250953143095
New Hampshire,Grafton County,"Grafton County, New Hampshire",2012,89181.0,83755.0,5426.0,6.0842556149852545
New Hampshire,Hillsborough County,"Hillsborough County, New Hampshire",2012,402922.0,369250.0,33672.0,8.356952462263168
New Hampshire,Merrimack County,"Merrimack County, New Hampshire",2012,146761.0,141671.0,5090.0,3.4682238469348126
New Hampshire,Rockingham County,"Rockingham County, New Hampshire",2012,297820.0,284118.0,13702.0,4.600765563091801
New Hampshire,Strafford County,"Strafford County, New Hampshire",2012,124119.0,118989.0,5130.0,4.133130302371112
New Jersey,Atlantic County,"Atlantic County, New Jersey",2012,275422.0,226382.0,49040.0,17.805404070844013
New Jersey,Bergen County,"Bergen County, New Jersey",2012,918888.0,638894.0,279994.0,30.47096055231976
New Jersey,Burlington County,"Burlington County, New Jersey",2012,451336.0,408726.0,42610.0,9.440860024460711
New Jersey,Camden County,"Camden County, New Jersey",2012,513539.0,459565.0,53974.0,10.510204677736258
New Jersey,Cape May County,"Cape May County, New Jersey",2012,96304.0,91576.0,4728.0,4.909453397574348
New Jersey,Cumberland County,"Cumberland County, New Jersey",2012,157785.0,142031.0,15754.0,9.984472541749849
New Jersey,Essex County,"Essex County, New Jersey",2012,787744.0,595348.0,192396.0,24.423670634114636
New Jersey,Gloucester County,"Gloucester County, New Jersey",2012,289586.0,274297.0,15289.0,5.279606058303924
New Jersey,Hudson County,"Hudson County, New Jersey",2012,652302.0,379728.0,272574.0,41.78647313667596
New Jersey,Hunterdon County,"Hunterdon County, New Jersey",2012,127050.0,115390.0,11660.0,9.177489177489177
New Jersey,Mercer County,"Mercer County, New Jersey",2012,368303.0,293737.0,74566.0,20.245830199591097
New Jersey,Middlesex County,"Middlesex County, New Jersey",2012,823041.0,566669.0,256372.0,31.149359509429058
New Jersey,Monmouth County,"Monmouth County, New Jersey",2012,629384.0,546861.0,82523.0,13.111709226799537
New Jersey,Morris County,"Morris County, New Jersey",2012,497999.0,402613.0,95386.0,19.153853722597837
New Jersey,Ocean County,"Ocean County, New Jersey",2012,580470.0,536673.0,43797.0,7.545092769652179
New Jersey,Passaic County,"Passaic County, New Jersey",2012,502885.0,359333.0,143552.0,28.545691360847908
New Jersey,Salem County,"Salem County, New Jersey",2012,65774.0,62951.0,2823.0,4.291969471219631
New Jersey,Somerset County,"Somerset County, New Jersey",2012,327707.0,252150.0,75557.0,23.056266726069325
New Jersey,Sussex County,"Sussex County, New Jersey",2012,147442.0,136726.0,10716.0,7.267942648634717
New Jersey,Union County,"Union County, New Jersey",2012,543976.0,395741.0,148235.0,27.25028310072503
New Jersey,Warren County,"Warren County, New Jersey",2012,107653.0,95900.0,11753.0,10.917484881981924
New Mexico,Bernalillo County,"Bernalillo County, New Mexico",2012,673460.0,601806.0,71654.0,10.63968164404716
New Mexico,Chaves County,"Chaves County, New Mexico",2012,65784.0,56331.0,9453.0,14.369755563662897
New Mexico,Doña Ana County,"Doña Ana County, New Mexico",2012,214445.0,181212.0,33233.0,15.497213737788243
New Mexico,Lea County,"Lea County, New Mexico",2012,66338.0,56121.0,10217.0,15.401429045192799
New Mexico,McKinley County,"McKinley County, New Mexico",2012,73016.0,71849.0,1167.0,1.5982798290785583
New Mexico,Otero County,"Otero County, New Mexico",2012,66041.0,60042.0,5999.0,9.0837510031647
New Mexico,San Juan County,"San Juan County, New Mexico",2012,128529.0,124871.0,3658.0,2.846050307712656
New Mexico,Sandoval County,"Sandoval County, New Mexico",2012,135588.0,129850.0,5738.0,4.23193792961029
New Mexico,Santa Fe County,"Santa Fe County, New Mexico",2012,146375.0,127708.0,18667.0,12.752860802732707
New Mexico,Valencia County,"Valencia County, New Mexico",2012,76631.0,70113.0,6518.0,8.505696128198771
New York,Albany County,"Albany County, New York",2012,305455.0,277817.0,27638.0,9.048141297408783
New York,Bronx County,"Bronx County, New York",2012,1408473.0,919517.0,488956.0,34.71532645638219
New York,Broome County,"Broome County, New York",2012,198060.0,185998.0,12062.0,6.090073715035848
New York,Cattaraugus County,"Cattaraugus County, New York",2012,79458.0,77400.0,2058.0,2.5900475723023484
New York,Cayuga County,"Cayuga County, New York",2012,79552.0,77538.0,2014.0,2.5316773934030574
New York,Chautauqua County,"Chautauqua County, New York",2012,133539.0,130831.0,2708.0,2.0278720074285417
New York,Chemung County,"Chemung County, New York",2012,88911.0,86664.0,2247.0,2.5272463474710665
New York,Clinton County,"Clinton County, New York",2012,81654.0,78542.0,3112.0,3.811203370318662
New York,Dutchess County,"Dutchess County, New York",2012,297322.0,262231.0,35091.0,11.802355695172237
New York,Erie County,"Erie County, New York",2012,919086.0,862776.0,56310.0,6.126738955875729
New York,Jefferson County,"Jefferson County, New York",2012,120262.0,115884.0,4378.0,3.6403851590693654
New York,Kings County,"Kings County, New York",2012,2565635.0,1577684.0,987951.0,38.50707524647895
New York,Livingston County,"Livingston County, New York",2012,64810.0,62698.0,2112.0,3.2587563647585247
New York,Madison County,"Madison County, New York",2012,72382.0,71001.0,1381.0,1.9079329114973336
New York,Monroe County,"Monroe County, New York",2012,747813.0,686566.0,61247.0,8.190149141563467
New York,Nassau County,"Nassau County, New York",2012,1349233.0,1053267.0,295966.0,21.93587023145743
New York,New York County,"New York County, New York",2012,1619090.0,1151257.0,467833.0,28.894811282881122
New York,Niagara County,"Niagara County, New York",2012,215124.0,206483.0,8641.0,4.016753128428255
New York,Oneida County,"Oneida County, New York",2012,233556.0,214790.0,18766.0,8.034903834626386
New York,Onondaga County,"Onondaga County, New York",2012,466852.0,433804.0,33048.0,7.0789029499712965
New York,Ontario County,"Ontario County, New York",2012,108519.0,104705.0,3814.0,3.5145919147799
New York,Orange County,"Orange County, New York",2012,374512.0,330805.0,43707.0,11.670387063698893
New York,Oswego County,"Oswego County, New York",2012,121700.0,119253.0,2447.0,2.010682004930156
New York,Putnam County,"Putnam County, New York",2012,99607.0,86962.0,12645.0,12.69489092132079
New York,Queens County,"Queens County, New York",2012,2272771.0,1185164.0,1087607.0,47.853787293132484
New York,Rensselaer County,"Rensselaer County, New York",2012,159835.0,153255.0,6580.0,4.11674539368724
New York,Richmond County,"Richmond County, New York",2012,470728.0,366483.0,104245.0,22.145485290868614
New York,Rockland County,"Rockland County, New York",2012,317757.0,250745.0,67012.0,21.089071208502094
New York,Saratoga County,"Saratoga County, New York",2012,222133.0,209904.0,12229.0,5.505260362035357
New York,Schenectady County,"Schenectady County, New York",2012,155124.0,142362.0,12762.0,8.226966813645857
New York,St. Lawrence County,"St. Lawrence County, New York",2012,112232.0,106711.0,5521.0,4.91927436025376
New York,Steuben County,"Steuben County, New York",2012,99063.0,97333.0,1730.0,1.7463634252950142
New York,Suffolk County,"Suffolk County, New York",2012,1499273.0,1272438.0,226835.0,15.129666178207705
New York,Sullivan County,"Sullivan County, New York",2012,76793.0,68937.0,7856.0,10.230099097573998
New York,Tompkins County,"Tompkins County, New York",2012,102554.0,90113.0,12441.0,12.131169920237143
New York,Ulster County,"Ulster County, New York",2012,181791.0,168312.0,13479.0,7.414558476492236
New York,Warren County,"Warren County, New York",2012,65538.0,63122.0,2416.0,3.686410937166224
New York,Wayne County,"Wayne County, New York",2012,92962.0,90557.0,2405.0,2.5870785912523395
New York,Westchester County,"Westchester County, New York",2012,961670.0,709945.0,251725.0,26.175819147940558
North Carolina,Alamance County,"Alamance County, North Carolina",2012,153920.0,141193.0,12727.0,8.26858108108108
North Carolina,Brunswick County,"Brunswick County, North Carolina",2012,112257.0,107704.0,4553.0,4.055871794186554
North Carolina,Buncombe County,"Buncombe County, North Carolina",2012,244490.0,233511.0,10979.0,4.4905722115423945
North Carolina,Burke County,"Burke County, North Carolina",2012,90505.0,85473.0,5032.0,5.559913816916192
North Carolina,Cabarrus County,"Cabarrus County, North Carolina",2012,184498.0,172013.0,12485.0,6.767011024509751
North Carolina,Caldwell County,"Caldwell County, North Carolina",2012,81930.0,79885.0,2045.0,2.496033199072379
North Carolina,Carteret County,"Carteret County, North Carolina",2012,67632.0,66035.0,1597.0,2.3613082564466525
North Carolina,Catawba County,"Catawba County, North Carolina",2012,154339.0,144126.0,10213.0,6.617251634389235
North Carolina,Chatham County,"Chatham County, North Carolina",2012,65976.0,59436.0,6540.0,9.91269552564569
North Carolina,Cleveland County,"Cleveland County, North Carolina",2012,97474.0,95516.0,1958.0,2.008740792416439
North Carolina,Craven County,"Craven County, North Carolina",2012,104770.0,99183.0,5587.0,5.3326333874200635
North Carolina,Cumberland County,"Cumberland County, North Carolina",2012,324049.0,306396.0,17653.0,5.44763291971276
North Carolina,Davidson County,"Davidson County, North Carolina",2012,163260.0,155666.0,7594.0,4.651476172975622
North Carolina,Durham County,"Durham County, North Carolina",2012,279641.0,241552.0,38089.0,13.62067794064533
North Carolina,Forsyth County,"Forsyth County, North Carolina",2012,358137.0,326501.0,31636.0,8.833491094190212
North Carolina,Gaston County,"Gaston County, North Carolina",2012,208049.0,197838.0,10211.0,4.907978408932511
North Carolina,Guilford County,"Guilford County, North Carolina",2012,500879.0,445412.0,55467.0,11.073932027495664
North Carolina,Harnett County,"Harnett County, North Carolina",2012,122135.0,114444.0,7691.0,6.2971302247513
North Carolina,Henderson County,"Henderson County, North Carolina",2012,108266.0,99333.0,8933.0,8.250974451813127
North Carolina,Iredell County,"Iredell County, North Carolina",2012,162708.0,152834.0,9874.0,6.068539961157411
