Name,Year,Total,Native,Foreign-born,Percent Foreign-born
"Mesa city, Arizona",2018,508979.0,446056.0,62923.0,12.362592562757992
"Flagstaff city, Arizona",2018,73955.0,68992.0,4963.0,6.710837671557028
"Phoenix city, Arizona",2018,1660272.0,1337303.0,322969.0,19.45277641253963
"Gilbert town, Arizona",2018,248269.0,222957.0,25312.0,10.195392900442664
"Goodyear city, Arizona",2018,82837.0,73042.0,9795.0,11.824426282941197
"Yuma city, Arizona",2018,97917.0,81125.0,16792.0,17.14921821542735
"Yuma city, Arizona",2019,98296.0,83576.0,14720.0,14.975177016358753
"Casas Adobes CDP, Arizona",2019,70840.0,65279.0,5561.0,7.850084697910785
"Scottsdale city, Arizona",2019,258064.0,230838.0,27226.0,10.550096100192201
"Avondale city, Arizona",2019,87917.0,74039.0,13878.0,15.785342993960214
"Tempe city, Arizona",2019,195816.0,165908.0,29908.0,15.273522081954487
"Buckeye city, Arizona",2019,79624.0,73034.0,6590.0,8.276399075655581
"San Tan Valley CDP, Arizona",2019,100732.0,93234.0,7498.0,7.443513481316762
"Surprise city, Arizona",2019,141674.0,131620.0,10054.0,7.096573824413794
"Peoria city, Arizona",2019,175960.0,156357.0,19603.0,11.140600136394635
"Chandler city, Arizona",2019,261149.0,218858.0,42291.0,16.194203309221937
"Glendale city, Arizona",2019,252384.0,207968.0,44416.0,17.598579941676178
"Mesa city, Arizona",2019,517981.0,464062.0,53919.0,10.409455173066194
"Flagstaff city, Arizona",2019,75044.0,70798.0,4246.0,5.658013965140451
"Phoenix city, Arizona",2019,1680988.0,1343636.0,337352.0,20.06867389892135
"Gilbert town, Arizona",2019,254115.0,231143.0,22972.0,9.040001574090471
"Goodyear city, Arizona",2019,86843.0,76231.0,10612.0,12.219752887394494
"Tucson city, Arizona",2019,548082.0,458657.0,89425.0,16.3159892132929
"Gilbert town, Arizona",2021,273138.0,249821.0,23317.0,8.536710380833131
"Glendale city, Arizona",2021,249627.0,199051.0,50576.0,20.260628858256517
"Goodyear city, Arizona",2021,101744.0,93515.0,8229.0,8.087946217958798
"Buckeye city, Arizona",2021,101314.0,92732.0,8582.0,8.470695066821959
"Casas Adobes CDP, Arizona",2021,73450.0,66062.0,7388.0,10.05854322668482
"Chandler city, Arizona",2021,279445.0,237241.0,42204.0,15.102793036196745
"Tucson city, Arizona",2021,543215.0,471831.0,71384.0,13.141021510819842
"Yuma city, Arizona",2021,97097.0,79582.0,17515.0,18.038662368559276
"Mesa city, Arizona",2021,509492.0,453679.0,55813.0,10.95463716800264
"Surprise city, Arizona",2021,149191.0,139525.0,9666.0,6.478943099784839
"Avondale city, Arizona",2021,90562.0,76707.0,13855.0,15.298911243126255
"San Tan Valley CDP, Arizona",2021,103399.0,95354.0,8045.0,7.780539463631177
"Peoria city, Arizona",2021,194910.0,174394.0,20516.0,10.525883741213894
"Scottsdale city, Arizona",2021,242754.0,216622.0,26132.0,10.764807171045586
"Flagstaff city, Arizona",2021,76984.0,72678.0,4306.0,5.593370050919671
"Phoenix city, Arizona",2021,1624539.0,1323250.0,301289.0,18.546122930874542
"Tempe city, Arizona",2021,184109.0,162870.0,21239.0,11.53610089675138
"Queen Creek town, Arizona",2021,69311.0,66689.0,2622.0,3.782949315404481
"Avondale city, Arizona",2022,91618.0,78215.0,13403.0,14.629221332052653
"Buckeye city, Arizona",2022,105567.0,97059.0,8508.0,8.059336724544602
"Casas Adobes CDP, Arizona",2022,75513.0,69524.0,5989.0,7.931084713890324
"Chandler city, Arizona",2022,280684.0,230148.0,50536.0,18.004588790240984
"Flagstaff city, Arizona",2022,75902.0,70168.0,5734.0,7.554478142868436
"Gilbert town, Arizona",2022,275359.0,246718.0,28641.0,10.401330626563867
"Glendale city, Arizona",2022,252141.0,205614.0,46527.0,18.452770473663545
"Goodyear city, Arizona",2022,105404.0,96498.0,8906.0,8.449394709878183
"Maricopa city, Arizona",2022,66287.0,59245.0,7042.0,10.623500837268244
"Mesa city, Arizona",2022,512523.0,456139.0,56384.0,11.001262382371133
"Peoria city, Arizona",2022,197862.0,174483.0,23379.0,11.815811019801679
"Phoenix city, Arizona",2022,1644403.0,1321728.0,322675.0,19.622622921510118
"Queen Creek town, Arizona",2022,69345.0,65804.0,3541.0,5.106352296488572
"San Tan Valley CDP, Arizona",2022,117415.0,105495.0,11920.0,10.152024869054209
"Scottsdale city, Arizona",2022,243027.0,218765.0,24262.0,9.98325288959663
"Surprise city, Arizona",2022,154194.0,141922.0,12272.0,7.9588051415749
"Tempe city, Arizona",2022,185939.0,161990.0,23949.0,12.880030547652725
"Tucson city, Arizona",2022,546598.0,471602.0,74996.0,13.720503916955423
"Yuma city, Arizona",2022,98517.0,79387.0,19130.0,19.41796847244638
"Avondale city, Arizona",2023,93555.0,76566.0,16989.0,18.159371492704825
"Buckeye city, Arizona",2023,108900.0,93742.0,15158.0,13.91919191919192
"Casas Adobes CDP, Arizona",2023,70641.0,64454.0,6187.0,8.75836978525219
"Chandler city, Arizona",2023,280171.0,238010.0,42161.0,15.048309782240132
"Flagstaff city, Arizona",2023,76595.0,73447.0,3148.0,4.109928846530452
"Gilbert town, Arizona",2023,275408.0,248686.0,26722.0,9.702695637018532
"Glendale city, Arizona",2023,253868.0,210315.0,43553.0,17.155765988624008
"Goodyear city, Arizona",2023,111807.0,99804.0,12003.0,10.735463790281468
"Maricopa city, Arizona",2023,71021.0,63616.0,7405.0,10.426493572323679
"Mesa city, Arizona",2023,511624.0,453618.0,58006.0,11.337622941847918
"Peoria city, Arizona",2023,198753.0,178042.0,20711.0,10.420471640679638
"Phoenix city, Arizona",2023,1650051.0,1326762.0,323289.0,19.592667135743078
"Queen Creek town, Arizona",2023,76046.0,69932.0,6114.0,8.039870604634038
"San Tan Valley CDP, Arizona",2023,119497.0,111638.0,7859.0,6.576734143953404
"Scottsdale city, Arizona",2023,244421.0,220652.0,23769.0,9.724614497117678
"Surprise city, Arizona",2023,158282.0,147899.0,10383.0,6.559810970293527
"Tempe city, Arizona",2023,189839.0,160136.0,29703.0,15.646416173705088
"Tucson city, Arizona",2023,547232.0,471232.0,76000.0,13.888076720659612
"Yuma city, Arizona",2023,100861.0,82253.0,18608.0,18.449152794439872
"Avondale city, Arizona",2024,96626.0,75377.0,21249.0,21.990975513836855
"Buckeye city, Arizona",2024,114327.0,103126.0,11201.0,9.797335712473869
"Casa Grande city, Arizona",2024,68929.0,63074.0,5855.0,8.494247704159353
"Casas Adobes CDP, Arizona",2024,74298.0,67522.0,6776.0,9.120030148859996
"Chandler city, Arizona",2024,281243.0,237866.0,43377.0,15.423317202561487
"Flagstaff city, Arizona",2024,77549.0,72616.0,4933.0,6.361139408631962
"Gilbert town, Arizona",2024,288797.0,258635.0,30162.0,10.44401430762785
"Glendale city, Arizona",2024,258121.0,204524.0,53597.0,20.76429271543191
"Goodyear city, Arizona",2024,118175.0,104198.0,13977.0,11.827374656230168
"Maricopa city, Arizona",2024,76658.0,68477.0,8181.0,10.672075973805734
"Mesa city, Arizona",2024,517142.0,457406.0,59736.0,11.551179366595635
"Peoria city, Arizona",2024,199932.0,176776.0,23156.0,11.581937858872017
"Phoenix city, Arizona",2024,1673122.0,1348982.0,324140.0,19.373363090079504
"Queen Creek town, Arizona",2024,92557.0,86788.0,5769.0,6.232915932884601
"San Tan Valley CDP, Arizona",2024,123211.0,114898.0,8313.0,6.7469625276963905
"Scottsdale city, Arizona",2024,246183.0,217847.0,28336.0,11.510136768176519
"Surprise city, Arizona",2024,167569.0,152655.0,14914.0,8.900214240104077
"Tempe city, Arizona",2024,190113.0,154764.0,35349.0,18.59367849647315
"Tucson city, Arizona",2024,554011.0,469707.0,84304.0,15.217026376732592
"Yuma city, Arizona",2024,103561.0,85514.0,18047.0,17.426444317841657
"Fayetteville city, Arkansas",2005,58839.0,54168.0,4671.0,7.938612145005863
"Fort Smith city, Arkansas",2005,81054.0,71323.0,9731.0,12.005576529227428
"Little Rock city, Arkansas",2005,176924.0,168932.0,7992.0,4.517193823336574
"Fayetteville city, Arkansas",2006,63886.0,59322.0,4564.0,7.143975205835394
"Fort Smith city, Arkansas",2006,82233.0,73008.0,9225.0,11.218124110758454
"Little Rock city, Arkansas",2006,187535.0,177319.0,10216.0,5.4475164635934625
"Fayetteville city, Arkansas",2007,69161.0,65557.0,3604.0,5.2110293373433
"Fort Smith city, Arkansas",2007,83000.0,72452.0,10548.0,12.708433734939758
"Little Rock city, Arkansas",2007,198196.0,183431.0,14765.0,7.449696260267615
"Springdale city, Arkansas",2007,65161.0,51239.0,13922.0,21.365540737557744
"Fayetteville city, Arkansas",2008,68085.0,63950.0,4135.0,6.07329073951678
"Fort Smith city, Arkansas",2008,84292.0,74952.0,9340.0,11.080529587623973
"Little Rock city, Arkansas",2008,186584.0,172844.0,13740.0,7.363975474853149
"Springdale city, Arkansas",2008,67709.0,54562.0,13147.0,19.41691651036051
"Fayetteville city, Arkansas",2009,77142.0,73123.0,4019.0,5.209872702289284
"Fort Smith city, Arkansas",2009,85549.0,74980.0,10569.0,12.35432325334019
"Jonesboro city, Arkansas",2009,66194.0,63709.0,2485.0,3.7541166873130494
"Little Rock city, Arkansas",2009,191929.0,177597.0,14332.0,7.467344695173736
"Springdale city, Arkansas",2009,68651.0,53479.0,15172.0,22.100187906949646
"Fayetteville city, Arkansas",2010,73946.0,69422.0,4524.0,6.117977983934223
"Fort Smith city, Arkansas",2010,86338.0,76188.0,10150.0,11.75612129074104
"Jonesboro city, Arkansas",2010,67486.0,64151.0,3335.0,4.9417656995525
"Little Rock city, Arkansas",2010,193973.0,179642.0,14331.0,7.388141648579957
"Springdale city, Arkansas",2010,70751.0,53727.0,17024.0,24.06185071589094
"Fayetteville city, Arkansas",2011,75109.0,70603.0,4506.0,5.999281044881439
"Fort Smith city, Arkansas",2011,87146.0,76818.0,10328.0,11.851375852018451
"Jonesboro city, Arkansas",2011,68541.0,66377.0,2164.0,3.157234356078843
"Little Rock city, Arkansas",2011,195310.0,183130.0,12180.0,6.236239823869746
"Springdale city, Arkansas",2011,73153.0,53771.0,19382.0,26.495153992317473
"Fayetteville city, Arkansas",2012,76892.0,72559.0,4333.0,5.635176611350986
"Springdale city, Arkansas",2012,76480.0,60861.0,15619.0,20.422332635983263
"Little Rock city, Arkansas",2012,196530.0,184351.0,12179.0,6.1970182669312575
"Fort Smith city, Arkansas",2012,87437.0,76958.0,10479.0,11.984628932831638
"Jonesboro city, Arkansas",2012,70183.0,67523.0,2660.0,3.7900916176282005
"Jonesboro city, Arkansas",2013,71547.0,67188.0,4359.0,6.092498637259424
"Fayetteville city, Arkansas",2013,78967.0,72177.0,6790.0,8.59852849924652
"Springdale city, Arkansas",2013,73795.0,58420.0,15375.0,20.834744901416087
"Little Rock city, Arkansas",2013,197357.0,184033.0,13324.0,6.751217337109908
"North Little Rock city, Arkansas",2013,66086.0,64166.0,1920.0,2.905305208364858
"Fort Smith city, Arkansas",2013,87654.0,76038.0,11616.0,13.252104866862894
"North Little Rock city, Arkansas",2014,66813.0,64285.0,2528.0,3.78369478993609
"Fort Smith city, Arkansas",2014,87362.0,75437.0,11925.0,13.650099585632198
"Jonesboro city, Arkansas",2014,72214.0,67922.0,4292.0,5.943445869222034
"Fayetteville city, Arkansas",2014,80614.0,76016.0,4598.0,5.703723918922272
"Springdale city, Arkansas",2014,78122.0,60047.0,18075.0,23.13688845651673
"Little Rock city, Arkansas",2014,197701.0,183252.0,14449.0,7.308511337828337
"Little Rock city, Arkansas",2015,197986.0,181346.0,16640.0,8.404634671138362
"North Little Rock city, Arkansas",2015,66506.0,63719.0,2787.0,4.190599344420052
"Fort Smith city, Arkansas",2015,88195.0,75018.0,13177.0,14.940756278700606
"Jonesboro city, Arkansas",2015,73906.0,70684.0,3222.0,4.359591914052986
"Fayetteville city, Arkansas",2015,82832.0,76519.0,6313.0,7.621450647092912
"Springdale city, Arkansas",2015,80454.0,60485.0,19969.0,24.820394262559972
"Jonesboro city, Arkansas",2016,74892.0,71034.0,3858.0,5.151418041980452
"Rogers city, Arkansas",2016,65016.0,53172.0,11844.0,18.217054263565892
"Fayetteville city, Arkansas",2016,83823.0,77060.0,6763.0,8.068191307874926
"Springdale city, Arkansas",2016,81799.0,64244.0,17555.0,21.46114255675497
"Little Rock city, Arkansas",2016,198546.0,183312.0,15234.0,7.672781118733191
"Conway city, Arkansas",2016,65300.0,63085.0,2215.0,3.3920367534456353
"North Little Rock city, Arkansas",2016,66273.0,64798.0,1475.0,2.225642418481131
"Fort Smith city, Arkansas",2016,88122.0,77051.0,11071.0,12.563264565034837
"Fort Smith city, Arkansas",2017,88028.0,77877.0,10151.0,11.53155814059163
"Little Rock city, Arkansas",2017,198594.0,184221.0,14373.0,7.237378772772591
"North Little Rock city, Arkansas",2017,65920.0,64714.0,1206.0,1.8294902912621358
"Jonesboro city, Arkansas",2017,75867.0,71574.0,4293.0,5.65858673731662
"Rogers city, Arkansas",2017,66432.0,53920.0,12512.0,18.834296724470136
"Fayetteville city, Arkansas",2017,85258.0,81407.0,3851.0,4.516878181519623
"Springdale city, Arkansas",2017,82397.0,62935.0,19462.0,23.619791982717818
"Conway city, Arkansas",2017,65790.0,61059.0,4731.0,7.191062471500229
"Rogers city, Arkansas",2018,67615.0,53061.0,14554.0,21.524809583672262
"Fayetteville city, Arkansas",2018,86765.0,81053.0,5712.0,6.583299717628075
"Springdale city, Arkansas",2018,81641.0,65970.0,15671.0,19.195012309991302
"Little Rock city, Arkansas",2018,197868.0,182572.0,15296.0,7.730406129338752
"Conway city, Arkansas",2018,66421.0,63042.0,3379.0,5.0872465033648995
"North Little Rock city, Arkansas",2018,66126.0,64411.0,1715.0,2.5935335571484743
"Fort Smith city, Arkansas",2018,87851.0,77516.0,10335.0,11.764237174306496
"Jonesboro city, Arkansas",2018,76990.0,73834.0,3156.0,4.099233666709963
"Little Rock city, Arkansas",2019,197318.0,183617.0,13701.0,6.943613861887917
"Fort Smith city, Arkansas",2019,87895.0,77101.0,10794.0,12.280562034245406
"Jonesboro city, Arkansas",2019,78380.0,73730.0,4650.0,5.9326358764991065
"Rogers city, Arkansas",2019,68674.0,53459.0,15215.0,22.15540087951772
"Fayetteville city, Arkansas",2019,87585.0,82220.0,5365.0,6.125478106981789
"Springdale city, Arkansas",2019,80454.0,61851.0,18603.0,23.122529644268774
"Conway city, Arkansas",2019,67640.0,66087.0,1553.0,2.295978710821999
"North Little Rock city, Arkansas",2019,65899.0,63542.0,2357.0,3.5766855339231247
"Fayetteville city, Arkansas",2021,95231.0,90325.0,4906.0,5.151683800443133
"Little Rock city, Arkansas",2021,201984.0,189172.0,12812.0,6.343076679340938
"Fort Smith city, Arkansas",2021,89574.0,79233.0,10341.0,11.544644651349723
"Springdale city, Arkansas",2021,87255.0,65985.0,21270.0,24.376826542891525
"Rogers city, Arkansas",2021,71114.0,57661.0,13453.0,18.917512726045505
"Conway city, Arkansas",2021,65126.0,61775.0,3351.0,5.145410435156466
"Jonesboro city, Arkansas",2021,79330.0,78220.0,1110.0,1.3992184545569142
"Conway city, Arkansas",2022,67616.0,64377.0,3239.0,4.790286322763842
"Fayetteville city, Arkansas",2022,99288.0,93821.0,5467.0,5.506204173716863
"Fort Smith city, Arkansas",2022,89981.0,80407.0,9574.0,10.640024005067737
"Jonesboro city, Arkansas",2022,79884.0,76203.0,3681.0,4.6079315006759805
"Little Rock city, Arkansas",2022,202851.0,192474.0,10377.0,5.115577443542304
"Rogers city, Arkansas",2022,72996.0,62031.0,10965.0,15.021371034029263
"Springdale city, Arkansas",2022,85844.0,62780.0,23064.0,26.86734075765342
"Conway city, Arkansas",2023,69577.0,66390.0,3187.0,4.580536671601248
"Fayetteville city, Arkansas",2023,101694.0,95341.0,6353.0,6.247172891222688
"Fort Smith city, Arkansas",2023,89771.0,79708.0,10063.0,11.209633400541378
"Jonesboro city, Arkansas",2023,80655.0,76394.0,4261.0,5.282995474552105
"Little Rock city, Arkansas",2023,203844.0,183880.0,19964.0,9.793763858636998
"Rogers city, Arkansas",2023,74047.0,59871.0,14176.0,19.144597350331548
"Springdale city, Arkansas",2023,89394.0,65505.0,23889.0,26.72327001812202
"Conway city, Arkansas",2024,70704.0,66696.0,4008.0,5.668703326544467
"Fayetteville city, Arkansas",2024,103124.0,95477.0,7647.0,7.415344633644932
"Fort Smith city, Arkansas",2024,90517.0,78497.0,12020.0,13.279273506634112
"Jonesboro city, Arkansas",2024,82386.0,78092.0,4294.0,5.2120505911198505
"Little Rock city, Arkansas",2024,204793.0,185238.0,19555.0,9.548666214177242
"Rogers city, Arkansas",2024,75648.0,62084.0,13564.0,17.930414551607445
"Springdale city, Arkansas",2024,89641.0,66733.0,22908.0,25.55527046775471
"Alameda city, California",2005,77058.0,53288.0,23770.0,30.846894546964627
"Alhambra city, California",2005,76309.0,35730.0,40579.0,53.177213696942694
"Anaheim city, California",2005,329483.0,204301.0,125182.0,37.99346248516615
"Antioch city, California",2005,103339.0,82392.0,20947.0,20.270178732134045
"Apple Valley town, California",2005,65229.0,59849.0,5380.0,8.247865213325362
"Arden-Arcade CDP, California",2005,94284.0,78286.0,15998.0,16.967884264562386
"Bakersfield city, California",2005,286316.0,240921.0,45395.0,15.854859665544364
"Baldwin Park city, California",2005,84812.0,44812.0,40000.0,47.16313729189266
"Bellflower city, California",2005,78198.0,51918.0,26280.0,33.60699762142254
"Berkeley city, California",2005,90432.0,72766.0,17666.0,19.5351203113942
"Buena Park city, California",2005,76062.0,49468.0,26594.0,34.96358234072204
"Burbank city, California",2005,100053.0,66354.0,33699.0,33.68114899103475
"Carlsbad city, California",2005,92998.0,81406.0,11592.0,12.464784188907288
"Carson city, California",2005,92156.0,62139.0,30017.0,32.57194322670255
"Chico city, California",2005,71298.0,65944.0,5354.0,7.50932704984712
"Chino city, California",2005,69732.0,54399.0,15333.0,21.988470142832558
"Chino Hills city, California",2005,80897.0,56746.0,24151.0,29.85401189166471
"Chula Vista city, California",2005,212954.0,148852.0,64102.0,30.10133643885534
"Citrus Heights city, California",2005,81824.0,70469.0,11355.0,13.877346499804458
"Clovis city, California",2005,80529.0,70531.0,9998.0,12.415403146692496
"Compton city, California",2005,97833.0,70739.0,27094.0,27.69413183690575
"Concord city, California",2005,116782.0,83683.0,33099.0,28.342552790669796
"Corona city, California",2005,162410.0,117702.0,44708.0,27.527861584877776
"Costa Mesa city, California",2005,105333.0,71135.0,34198.0,32.46655843847607
"Daly City city, California",2005,93513.0,41938.0,51575.0,55.15275950937303
"Downey city, California",2005,111391.0,73963.0,37428.0,33.6005601888842
"East Los Angeles CDP, California",2005,130766.0,61892.0,68874.0,52.669654191456495
"El Cajon city, California",2005,92507.0,72342.0,20165.0,21.798350395105235
"Elk Grove city, California",2005,127371.0,102616.0,24755.0,19.435350275965487
"El Monte city, California",2005,108913.0,51043.0,57870.0,53.13415294776564
"Escondido city, California",2005,133017.0,93414.0,39603.0,29.772886172444124
"Fairfield city, California",2005,102642.0,80623.0,22019.0,21.452232029773388
"Florence-Graham CDP, California",2005,,,,
"Folsom city, California",2005,61408.0,53793.0,7615.0,12.400664408546119
"Fontana city, California",2005,158235.0,111884.0,46351.0,29.292507978639364
"Fremont city, California",2005,210387.0,114493.0,95894.0,45.579812440882755
"Fresno city, California",2005,477251.0,362857.0,114394.0,23.969357843147527
"Fullerton city, California",2005,142064.0,100618.0,41446.0,29.174175019709423
"Garden Grove city, California",2005,192345.0,106454.0,85891.0,44.65465699654267
"Glendale city, California",2005,194620.0,89942.0,104678.0,53.78583907101018
"Hawthorne city, California",2005,100754.0,67059.0,33695.0,33.4428409790182
